Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Frequency of 'Accepted + Wait - Implementation' leading to 'Completed + In Call',Frequency of activity 'Accepted + Wait - Implementation' for cases where activity 'Completed + In Call' occurs,16,
Percentage of cases involving 'Accepted + Wait - Implementation' out of all cases,Percentage of 'Accepted + Wait - Implementation' out of all cases,0.05,
Number of 'Accepted + Wait - Implementation' activities followed by 'Completed + Resolved',Frequency of activity 'Accepted + Wait - Implementation' for cases where activity 'Completed + Resolved' occurs,403,
Percentage of 'Accepted + Wait - Implementation' activities that precede 'Completed + Closed',Percentage of 'Accepted + Wait - Implementation' out of all 'Completed + Closed',0.07,
Frequency of 'Accepted + Wait - Implementation' in relation to 'Accepted + In Progress',Frequency of activity 'Accepted + Wait - Implementation' for cases where activity 'Accepted + In Progress' occurs,412,
Percentage of 'Accepted + Wait - Implementation' followed by any activity other than 'Completed + In Call',Percentage of 'Accepted + Wait - Implementation' out of all cases where 'Completed + In Call' does not happen,0.05,
Number of times 'Accepted + Wait - Implementation' occurs before 'Queued + Awaiting Assignment',Frequency of activity 'Accepted + Wait - Implementation' for cases where activity 'Queued + Awaiting Assignment' occurs,359,
Frequency of 'Accepted + Wait - Implementation' in the top 5 most common process variants,Frequency of activity 'Accepted + Wait - Implementation',413,
Number of 'Accepted + Wait - Implementation' activities made per year,"ERROR: computing metric {'count': ""activity == 'Accepted + Wait - Implementation'"", 'aggregation': 'total', 'group_by': 'year'}",,
Percentage of 'Accepted + Wait - Implementation' that lead to a change in product,Percentage of 'Accepted + Wait - Implementation' out of all cases,0.05,
Number of 'Accepted + Wait - Implementation' in relation to 'Accepted + Wait - User',Frequency of activity 'Accepted + Wait - Implementation' for cases where activity 'Accepted + Wait - User' occurs,203,
Percentage of 'Accepted + Wait - Implementation' in cases with 'High' impact,Percentage of 'Accepted + Wait - Implementation' out of all cases,0.11,
Frequency of 'Accepted + Wait - Implementation' followed by 'Completed + Resolved' in less than 24 hours,"ERROR: computing metric {'count': ""activity == 'Accepted + Wait - Implementation'"", 'metric_condition': '< 24 hours', 'aggregation': 'total', 'filter': ""activity == 'Completed + Resolved'""}",,
Average number of 'Accepted + Wait - Implementation' activities per case,the average of the number of times `ACTIVITY` == 'Accepted + Wait - Implementation',0.06,
Percentage of 'Accepted + Wait - Implementation' activities with a subsequent 'Completed + In Call' within the same day,"ERROR: computing metric {'count': ""activity == 'Accepted + Wait - Implementation'"", 'metric_condition': '== 0 days', 'aggregation': 'percentage', 'filter': ""activity == 'Completed + In Call'""}",,
Total 'Accepted + Wait - Implementation' done by 'Frederic',Number of 'Accepted + Wait - Implementation' activities == 'Frederic' where ma is the last value of org:resource,,
Ratio of 'Accepted + Wait - Implementation' over 'Accepted + Assigned',Frequency of activity 'Accepted + Wait - Implementation' for cases where activity 'Accepted + Assigned' occurs,194,
Occasions how often 'Accepted + Wait - Implementation' is performed before 'Queued + Awaiting Assignment',Frequency of activity 'Accepted + Wait - Implementation' for cases where activity 'Queued + Awaiting Assignment' occurs,359,
The ratio of 'Accepted + Wait - Implementation' activities that are followed by 'Completed + Closed' without 'Completed + Resolved' in between,Percentage of 'Accepted + Wait - Implementation' out of all 'Completed + Closed',0.07,
