Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Frequency of 'Accepted + Wait - Customer' leading to 'Completed + In Call',Frequency of activity 'Accepted + Wait - Customer' for cases where activity 'Completed + In Call' occurs,1,
Percentage of 'Accepted + Wait - Customer' out of all 'Accepted + In Progress' activities,Percentage of 'Accepted + Wait - Customer' out of all 'Accepted + In Progress',0.01,
Number of 'Accepted + Wait - Customer' activities that are followed by 'Completed + Resolved',Number of 'Accepted + Wait - Customer' activities for cases where activity 'Completed + Resolved' occurs,99,
Percentage of 'Accepted + Wait - Customer' from all 'Queued + Awaiting Assignment',Percentage of 'Accepted + Wait - Customer' out of all 'Queued + Awaiting Assignment',0.02,
Frequency of 'Accepted + Wait - Customer' in relation to 'Accepted + Wait - Vendor',Frequency of activity 'Accepted + Wait - Customer' for cases where activity 'Accepted + Wait - Vendor' occurs,4,
Percentage of 'Accepted + Wait - Customer' followed by 'Completed + Closed',Percentage of 'Accepted + Wait - Customer' out of all 'Completed + Closed',0.02,
Number of times 'Accepted + Wait - Customer' is performed before 'Accepted + Assigned',Number of 'Accepted + Wait - Customer' activities for cases where activity 'Accepted + Assigned' occurs,49,
Frequency of 'Accepted + Wait - Customer' leading to a change in product,"ERROR: computing metric {'count': ""activity == 'Accepted + Wait - Customer'"", 'metric_condition': '> 0', 'aggregation': 'total', 'filter': 'product != previous_product'}",,
Number of 'Accepted + Wait - Customer' made per year,"ERROR: computing metric {'count': ""activity == 'Accepted + Wait - Customer'"", 'aggregation': 'total', 'group_by': 'year'}",,
Percentage of 'Accepted + Wait - Customer' that lead to a 'High' impact,Percentage of 'Accepted + Wait - Customer' out of all cases,0.03,
Number of 'Accepted + Wait - Customer' in relation to 'Completed + In Call',Number of 'Accepted + Wait - Customer' activities for cases where activity 'Completed + In Call' occurs,2,
Percentage of 'Accepted + Wait - Customer' in the event log,Percentage of 'Accepted + Wait - Customer' out of all cases,0.01,
Frequency of 'Accepted + Wait - Customer' occurrences in the list of variants,Frequency of activity 'Accepted + Wait - Customer',86,
Percentage of 'Accepted + Wait - Customer' followed by any activity not leading to 'Completed + In Call',Percentage of 'Accepted + Wait - Customer' out of all cases where 'Completed + In Call' does not happen,0.01,
Average number of 'Accepted + Wait - Customer' activities per case,the average of the number of times `ACTIVITY` == 'Accepted + Wait - Customer',0.01,
Percentage of 'Accepted + Wait - Customer' activities with a performance above average,"ERROR: computing metric {'count': ""activity == 'Accepted + Wait - Customer'"", 'metric_condition': '> average_performance', 'aggregation': 'percentage'}",,
Frequency of 'Accepted + Wait - Customer' in cases with 'Medium' impact,Frequency of activity 'Accepted + Wait - Customer',43,
