Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Percentage of 'SW-Awaiting Checklist Completion' before 'SW-Checklist Completed',Percentage of 'SW-Awaiting Checklist Completion' out of all 'SW-Checklist Completed',1.0,
Number of 'SW-Awaiting Checklist Completion' in each variant,"ERROR: computing metric {'count': ""activity == 'SW-Awaiting Checklist Completion'"", 'aggregation': 'total', 'group_by': 'concept:name'}",,
Percentage of 'SW-Awaiting Checklist Completion' out of all 'SW-Checklist Completion is due in three days',Percentage of 'SW-Awaiting Checklist Completion' out of all 'SW-Checklist Completion is due in three days',0.97,
Number of 'SW-Awaiting Checklist Completion' that are preceded by 'Original Manuscript Submission Confirmation',Number of 'SW-Awaiting Checklist Completion' activities for cases where activity 'Original Manuscript Submission Confirmation' occurs,89.0,
Percentage of 'SW-Awaiting Checklist Completion' that are not followed by 'SW-Reviewer Declined',Percentage of 'SW-Awaiting Checklist Completion' out of all cases where 'SW-Reviewer Declined' does not happen,0.91,
Percentage of 'SW-Awaiting Checklist Completion' before 'SW-AE Assign Reviewers',Percentage of 'SW-Awaiting Checklist Completion' out of all 'SW-AE Assign Reviewers',0.96,
Percentage of 'SW-Awaiting Checklist Completion' grouped by case:concept:name,"ERROR: computing metric {'count': ""activity == 'SW-Awaiting Checklist Completion'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'group_by': 'concept:name'}",,
Percentage of 'SW-Awaiting Checklist Completion' by SYSTEM,"ERROR: computing metric {'count': ""activity == 'SW-Awaiting Checklist Completion'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': 'performer == SYSTEM'}",,
Number of 'SW-Awaiting Checklist Completion' made per month,"ERROR: computing metric {'count': ""activity == 'SW-Awaiting Checklist Completion'"", 'aggregation': 'total', 'group_by': 'month'}",,
Percentage of 'SW-Awaiting Checklist Completion' that are followed by 'SW-AE Assign Reviewers Challenge Paper',Percentage of 'SW-Awaiting Checklist Completion' out of all 'SW-AE Assign Reviewers Challenge Paper',1.0,
Percentage of 'SW-Reviewer Agreed' followed by 'SW-Awaiting Checklist Completion',Percentage of 'SW-Awaiting Checklist Completion' out of all 'SW-Reviewer Agreed',0.96,
Percentage of 'SW-Awaiting Checklist Completion' that are followed by 'SW-Checklist Completion is due in three days',Percentage of 'SW-Awaiting Checklist Completion' out of all 'SW-Checklist Completion is due in three days',0.97,
Average number of 'SW-Awaiting Checklist Completion' in each variant,"ERROR: computing metric {'count': ""activity == 'SW-Awaiting Checklist Completion'"", 'aggregation': 'average', 'group_by': 'concept:name'}",,
Percentage of 'SW-Awaiting Checklist Completion' that have an 'Original Manuscript Submission Confirmation' in the variant,Percentage of 'SW-Awaiting Checklist Completion' out of all 'Original Manuscript Submission Confirmation',0.99,
Percentage of 'SW-Awaiting Checklist Completion' with respect to the variants with 'SW-EIC Accept',Percentage of 'SW-Awaiting Checklist Completion' out of all 'SW-EIC Accept',1.0,
Percentage of 'SW-Awaiting Checklist Completion' in each path in the variants,"ERROR: computing metric {'count': ""activity == 'SW-Awaiting Checklist Completion'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'group_by': 'concept:name'}",,
Percentage of 'SW-Awaiting Checklist Completion' by SYSTEM in comparison with other performers,"ERROR: computing metric {'count': ""activity == 'SW-Awaiting Checklist Completion'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': 'performer == SYSTEM'}",,
Number of times 'SW-Awaiting Checklist Completion' is performed during manuscript review process,Number of 'SW-Awaiting Checklist Completion' activities,89.0,
Percentage of 'SW-Awaiting Checklist Completion' in comparison with 'Original Manuscript Submission Confirmation',Percentage of 'SW-Awaiting Checklist Completion' out of all 'Original Manuscript Submission Confirmation',0.99,
Percentage of 'SW-Awaiting Checklist Completion' with a succeeded 'Plagiarism Originality Report Completed',Percentage of 'SW-Awaiting Checklist Completion' out of all 'Plagiarism Originality Report Completed',0.93,
Percentage of 'SW-Awaiting Checklist Completion' that lead to 'SW-Reviewer Agreed',Percentage of 'SW-Awaiting Checklist Completion' out of all 'SW-Reviewer Agreed',0.96,
Ratio of 'SW-Awaiting Checklist Completion' over 'SW-Checklist Completed',Percentage of 'SW-Awaiting Checklist Completion' out of all 'SW-Checklist Completed',1.0,
Average number of 'SW-Awaiting Checklist Completion' that lead to 'SW-Checklist Completion is due in three days',the average of the number of times `ACTIVITY` == 'SW-Awaiting Checklist Completion' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'SW-Checklist Completion is due in three days',1.1,
Percentage of 'SW-Awaiting Checklist Completion' in comparison with the percentage of 'Original Manuscript Submission Confirmation',Percentage of 'SW-Awaiting Checklist Completion' out of all 'Original Manuscript Submission Confirmation',0.99,
Percentage of 'SW-Awaiting Checklist Completion' followed by 'SW-Reviewer Unavailable',Percentage of 'SW-Awaiting Checklist Completion' out of all 'SW-Reviewer Unavailable',0.92,
Percentage of 'SW-Awaiting Checklist Completion' that are not dismissed during the review process,Percentage of 'SW-Awaiting Checklist Completion' out of all cases where 'Manuscript is Unsubmitted' does not happen,0.91,
Percentage of 'SW-Awaiting Checklist Completion' with a review outcome of 'SW-EIC Major Revision',Percentage of 'SW-Awaiting Checklist Completion' out of all 'SW-EIC Major Revision',0.93,
Percentage of 'SW-Awaiting Checklist Completion' in comparison with 'Manuscript Export Succeeded',Percentage of 'SW-Awaiting Checklist Completion' out of all 'Manuscript Export Succeeded',0.96,
Percentage of 'SW-Awaiting Checklist Completion' that start a manuscript submission phase,Percentage of 'SW-Awaiting Checklist Completion' out of all 'Original Manuscript Submission Confirmation',0.99,
Percentage of 'SW-Awaiting Checklist Completion' where 'SW-Reviewer Agreed' does not occur,Percentage of 'SW-Awaiting Checklist Completion' out of all cases where 'SW-Reviewer Agreed' does not happen,0.91,
