Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Frequency of \Awaiting Assignment to Batch\ following \First Look-Your updates are overdue\,Frequency of activity 'Awaiting Assignment to Batch' for cases where activity 'First Look-Your updates are overdue' occurs,10.0,
Percentage of manuscripts that reach \Awaiting Assignment to Batch\ stage out of all manuscripts,Percentage of 'Awaiting Assignment to Batch' out of all cases where '' does not happen,0.28,
Number of times \Awaiting Assignment to Batch\ is preceded by \Manuscript Export Succeeded\,Number of 'Awaiting Assignment to Batch' activities for cases where activity 'Manuscript Export Succeeded' occurs,26.0,
Percentage of \Awaiting Assignment to Batch\ that lead to \Manuscript Export Succeeded\,Percentage of 'Awaiting Assignment to Batch' out of all 'Manuscript Export Succeeded',0.29,
Frequency of \Awaiting Assignment to Batch\ in relation to \SW-Reviewer Agreed\,Frequency of activity 'Awaiting Assignment to Batch' for cases where activity 'SW-Reviewer Agreed' occurs,18.0,
Percentage of \Awaiting Assignment to Batch\ occurrences after \First Look Manuscript Submission Confirmation\,Percentage of 'Awaiting Assignment to Batch' out of all 'First Look Manuscript Submission Confirmation',0.96,
Number of \Awaiting Assignment to Batch\ occurrences per year,"ERROR: computing metric {'count': ""activity == 'Awaiting Assignment to Batch'"", 'aggregation': 'total', 'group_by': 'time:timestamp'}",,
Percentage of manuscripts that reach \Awaiting Assignment to Batch\ without \SW-Reviewer No Response\,Percentage of 'Awaiting Assignment to Batch' out of all cases where 'SW-Reviewer No Response' does not happen,0.28,
Frequency of \Awaiting Assignment to Batch\ as the final activity in a manuscript's review process,Frequency of activity 'Awaiting Assignment to Batch' for cases where activity 'Awaiting Assignment to Batch' occurs,26.0,
Percentage of \Awaiting Assignment to Batch\ followed by any activity related to manuscript acceptance,Percentage of 'Awaiting Assignment to Batch' out of all 'RW-EIC Accept',0.95,
Number of \Awaiting Assignment to Batch\ preceded by \SW-EIC Major Revision\,Number of 'Awaiting Assignment to Batch' activities for cases where activity 'SW-EIC Major Revision' occurs,13.0,
Percentage of \Awaiting Assignment to Batch\ in manuscripts that underwent \SW–Major Revision due in 1 week\,"ERROR: computing metric {'count': ""activity == 'Awaiting Assignment to Batch'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity == 'SW–Major Revision due in 1 week'""}",,
Frequency of \Awaiting Assignment to Batch\ in manuscripts with more than one \Reviewer Invitation Reminder 1\,the sum of the function base > 1 where base is the number of times `ACTIVITY` == 'Awaiting Assignment to Batch' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'Reviewer Invitation Reminder 1',0.0,
Percentage of \Awaiting Assignment to Batch\ in relation to all activities performed by the SYSTEM performer,Percentage of 'Awaiting Assignment to Batch' out of all cases,0.29,
Number of \Awaiting Assignment to Batch\ for manuscripts that received \SW-EIC Reject & Resubmit\ decision,"ERROR: computing metric {'count': ""activity == 'Awaiting Assignment to Batch'"", 'aggregation': 'total', 'filter': ""activity == 'SW-EIC Reject & Resubmit'""}",,
