Name;Metric;Value;Agrupation;Column77
;ERROR: computing metric {};;;
Frequency of 'Declaration REJECTED by EMPLOYEE' compared to 'Declaration SUBMITTED by EMPLOYEE';Percentage of 'Declaration REJECTED by EMPLOYEE' out of all 'Declaration SUBMITTED by EMPLOYEE';0.12;;B
Percentage of 'Declaration REJECTED by EMPLOYEE' out of all rejections;"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by EMPLOYEE'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity LIKE 'Declaration REJECTED by %'""}";;;C
Number of 'Declaration REJECTED by EMPLOYEE' that are preceded by 'Declaration APPROVED by ADMINISTRATION';Number of 'Declaration REJECTED by EMPLOYEE' activities for cases where activity 'Declaration APPROVED by ADMINISTRATION' occurs;1009;;B
Percentage of 'Declaration REJECTED by EMPLOYEE' followed by 'Declaration SUBMITTED by EMPLOYEE';Percentage of 'Declaration REJECTED by EMPLOYEE' out of all 'Declaration SUBMITTED by EMPLOYEE';0.12;;B
Frequency of 'Declaration REJECTED by EMPLOYEE' in cases with amounts above 100 euros;Number of 'Declaration REJECTED by EMPLOYEE' activities > 100 where ma is the last value of case:Amount;433;;B
Percentage of 'Declaration REJECTED by EMPLOYEE' by 'STAFF MEMBER';Percentage of 'Declaration REJECTED by EMPLOYEE' out of all cases;;;D
Number of 'Declaration REJECTED by EMPLOYEE' grouped by 'case:BudgetNumber';Number of 'Declaration REJECTED by EMPLOYEE' activities grouped by the last value of case:BudgetNumber;budget 86566:1365;"{""budget 86566"":1365}";A
Percentage of 'Declaration REJECTED by EMPLOYEE' by year;"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by EMPLOYEE'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'group_by': 'year'}";;;C
Frequency of 'Declaration REJECTED by EMPLOYEE' in relation to 'Declaration REJECTED by PRE_APPROVER';Percentage of 'Declaration REJECTED by EMPLOYEE' out of all 'Declaration REJECTED by PRE_APPROVER';1.0;;B
Number of 'Declaration REJECTED by EMPLOYEE' in cases that lead to 'Request Payment';Number of 'Declaration REJECTED by EMPLOYEE' activities for cases where activity 'Request Payment' occurs;1047;;B
Percentage of 'Declaration REJECTED by EMPLOYEE' in the total process variants where it appears;Percentage of 'Declaration REJECTED by EMPLOYEE' out of all cases;0.12;;A
Frequency of 'Declaration REJECTED by EMPLOYEE' in relation to the total number of declarations submitted after a trip;Percentage of 'Declaration REJECTED by EMPLOYEE' out of all 'Declaration SUBMITTED by EMPLOYEE';0.12;;B
Percentage of 'Declaration REJECTED by EMPLOYEE' that lead to a new submission within two months after the trip;Percentage of 'Declaration REJECTED by EMPLOYEE' out of all 'Declaration SUBMITTED by EMPLOYEE';0.12;;B
Number of 'Declaration REJECTED by EMPLOYEE' in relation to 'Declaration APPROVED by BUDGET OWNER';Number of 'Declaration REJECTED by EMPLOYEE' activities for cases where activity 'Declaration APPROVED by BUDGET OWNER' occurs;388;;B
Frequency of 'Declaration REJECTED by EMPLOYEE' in cases that were eventually paid;Percentage of 'Declaration REJECTED by EMPLOYEE' out of all 'Payment Handled';0.09;;B
