Name;Metric;Value;Agrupation;Column77
;ERROR: computing metric {};;;
Frequency of 'Declaration REJECTED by MISSING' compared to 'Declaration SUBMITTED by EMPLOYEE';Percentage of 'Declaration REJECTED by MISSING' out of all 'Declaration SUBMITTED by EMPLOYEE';0.01;;B
Percentage of 'Declaration REJECTED by MISSING' out of all 'Declaration FINAL_APPROVED by SUPERVISOR';Percentage of 'Declaration REJECTED by MISSING' out of all 'Declaration FINAL_APPROVED by SUPERVISOR';0.01;;A
Number of 'Declaration REJECTED by MISSING' that are preceded by 'Declaration SUBMITTED by EMPLOYEE';Number of 'Declaration REJECTED by MISSING' activities for cases where activity 'Declaration SUBMITTED by EMPLOYEE' occurs;91;;B
Percentage of 'Declaration REJECTED by MISSING' that lead to a 'Request Payment';Percentage of 'Declaration REJECTED by MISSING' out of all 'Request Payment';0.01;;B
Frequency of 'Declaration REJECTED by MISSING' in relation to total declarations submitted;Percentage of 'Declaration REJECTED by MISSING' out of all 'Declaration SUBMITTED by EMPLOYEE';0.01;;B
Percentage of 'Declaration REJECTED by MISSING' followed by 'Declaration SUBMITTED by EMPLOYEE';Percentage of 'Declaration REJECTED by MISSING' out of all 'Declaration SUBMITTED by EMPLOYEE';0.01;;B
Number of 'Declaration REJECTED by MISSING' per month;"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by MISSING'"", 'aggregation': 'total', 'group_by': 'month'}";;;C
Percentage of 'Declaration REJECTED by MISSING' by 'STAFF MEMBER';Percentage of 'Declaration REJECTED by MISSING' out of all cases;;;D
Frequency of 'Declaration REJECTED by MISSING' in cases with amounts above 100 euros;Number of 'Declaration REJECTED by MISSING' activities > 100 where ma is the last value of case:Amount;34;;B
Percentage of 'Declaration REJECTED by MISSING' in the first quarter of the year compared to the rest of the year;"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by MISSING'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'group_by': 'quarter'}";;;C
Ratio of 'Declaration REJECTED by MISSING' over 'Declaration APPROVED by ADMINISTRATION';Percentage of 'Declaration REJECTED by MISSING' out of all 'Declaration APPROVED by ADMINISTRATION';0.0;;B
Number of times 'Declaration REJECTED by MISSING' is performed by each 'org:resource';Number of 'Declaration REJECTED by MISSING' activities grouped by the last value of org:resource;STAFF MEMBER:31;"{""STAFF MEMBER"":31,""SYSTEM"":60}";A
Number of times 'Declaration REJECTED by MISSING' is performed by each 'org:resource';Number of 'Declaration REJECTED by MISSING' activities grouped by the last value of org:resource;SYSTEM:60;"{""STAFF MEMBER"":31,""SYSTEM"":60}";A
Percentage of 'Declaration REJECTED by MISSING' that are not followed by 'Payment Handled';Percentage of 'Declaration REJECTED by MISSING' out of all cases where 'Payment Handled' does not happen;0.01;;B
Frequency of 'Declaration REJECTED by MISSING' in cases that are eventually approved ('Declaration FINAL_APPROVED by SUPERVISOR');Frequency of activity 'Declaration REJECTED by MISSING' for cases where activity 'Declaration FINAL_APPROVED by SUPERVISOR' occurs;85;;B
Percentage of 'Declaration REJECTED by MISSING' in relation to all rejections;Percentage of 'Declaration REJECTED by MISSING' out of all 'Declaration REJECTED by PRE_APPROVER';0.05;;B
Number of 'Declaration REJECTED by MISSING' grouped by 'case:BudgetNumber';Number of 'Declaration REJECTED by MISSING' activities grouped by the last value of case:BudgetNumber;budget 86566:91;"{""budget 86566"":91}";A
Percentage of 'Declaration REJECTED by MISSING' in the total number of cases that require director approval;Percentage of 'Declaration REJECTED by MISSING' out of all cases;;;D
Frequency of 'Declaration REJECTED by MISSING' in relation to the total number of cases filed for reimbursement after the trip;Percentage of 'Declaration REJECTED by MISSING' out of all cases;0.01;;B
Percentage of 'Declaration REJECTED by MISSING' in cases that were submitted for pre-paid travel costs;Percentage of 'Declaration REJECTED by MISSING' out of all cases;0.01;;B
Number of 'Declaration REJECTED by MISSING' in relation to 'Declaration SAVED by EMPLOYEE';Number of 'Declaration REJECTED by MISSING' activities for cases where activity 'Declaration SAVED by EMPLOYEE' occurs;0;;B
