Name;Metric;Value;Agrupation
Percentage of 'Declaration SUBMITTED by EMPLOYEE' that lead to 'Declaration FINAL_APPROVED by SUPERVISOR';Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all 'Declaration SUBMITTED by EMPLOYEE';0.97;
Frequency of 'Declaration FINAL_APPROVED by SUPERVISOR' directly following 'Declaration APPROVED by ADMINISTRATION';Frequency of activity 'Declaration FINAL_APPROVED by SUPERVISOR' for cases where activity 'Declaration APPROVED by ADMINISTRATION' occurs;7921.0;
Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all final approval activities;Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all 'Declaration FINAL_APPROVED by SUPERVISOR';1.0;
Number of 'Declaration FINAL_APPROVED by SUPERVISOR' that are preceded by 'Declaration APPROVED by BUDGET OWNER';Number of 'Declaration FINAL_APPROVED by SUPERVISOR' activities for cases where activity 'Declaration APPROVED by BUDGET OWNER' occurs;2799.0;
Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' that result in 'Request Payment';Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all 'Request Payment';1.0;
Frequency of 'Declaration FINAL_APPROVED by SUPERVISOR' in relation to total number of declarations submitted;Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all 'Declaration SUBMITTED by EMPLOYEE';0.97;
Number of 'Declaration FINAL_APPROVED by SUPERVISOR' with amounts above 100 euros;Number of 'Declaration FINAL_APPROVED by SUPERVISOR' activities > 100 where ma is the last value of case:Amount;2337.0;
Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' by 'STAFF MEMBER';Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all cases;;
Number of 'Declaration FINAL_APPROVED by SUPERVISOR' grouped by 'case:BudgetNumber';Number of 'Declaration FINAL_APPROVED by SUPERVISOR' activities;10131.0;
Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' by worker;Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all cases;0.96;
Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' followed by 'Payment Handled';Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all 'Payment Handled';1.0;
Percentage of 'Declaration REJECTED by PRE_APPROVER' that are followed by a resubmission of 'Declaration SUBMITTED by EMPLOYEE';Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all 'Declaration SUBMITTED by EMPLOYEE';0.01;
Number of 'Declaration FINAL_APPROVED by SUPERVISOR' in relation to 'Declaration APPROVED by ADMINISTRATION';Number of 'Declaration FINAL_APPROVED by SUPERVISOR' activities for cases where activity 'Declaration APPROVED by ADMINISTRATION' occurs;7924.0;
Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all approval activities;Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all 'Declaration FINAL_APPROVED by SUPERVISOR';1.0;
Frequency of 'Declaration FINAL_APPROVED by SUPERVISOR' performed;Frequency of activity 'Declaration FINAL_APPROVED by SUPERVISOR';10070.0;
Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' done after 'Declaration APPROVED by ADMINISTRATION';Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all 'Declaration APPROVED by ADMINISTRATION';0.99;
Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' with an increment in case amount;Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all cases;1.0;
Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' with appeal;Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all 'Declaration FINAL_APPROVED by SUPERVISOR';1.0;
Average number of 'Declaration FINAL_APPROVED by SUPERVISOR' that are followed by 'Request Payment';the average of the number of times `ACTIVITY` == 'Declaration FINAL_APPROVED by SUPERVISOR' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'Request Payment';1.01;
Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' with penalty;Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all 'Declaration FINAL_APPROVED by SUPERVISOR';1.0;
Total 'Declaration FINAL_APPROVED by SUPERVISOR' done by 'STAFF MEMBER';Number of 'Declaration FINAL_APPROVED by SUPERVISOR' activities == 'STAFF MEMBER' where ma is the last value of org:role;;
Fraction of 'Declaration FINAL_APPROVED by SUPERVISOR' that are dismissed;Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all 'Declaration FINAL_APPROVED by SUPERVISOR';1.0;
Total 'Declaration FINAL_APPROVED by SUPERVISOR' performed by 'STAFF MEMBER';Number of 'Declaration FINAL_APPROVED by SUPERVISOR' activities == 'STAFF MEMBER' where ma is the last value of org:role;;
Ratio of 'Declaration FINAL_APPROVED by SUPERVISOR' over 'Declaration SUBMITTED by EMPLOYEE';Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all 'Declaration SUBMITTED by EMPLOYEE';0.97;
Occasions how often 'Declaration FINAL_APPROVED by SUPERVISOR' is performed;Frequency of activity 'Declaration FINAL_APPROVED by SUPERVISOR';10070.0;
The ratio of 'Declaration FINAL_APPROVED by SUPERVISOR' that lead to 'Payment Handled';Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all 'Payment Handled';1.0;
Number of 'Declaration FINAL_APPROVED by SUPERVISOR' made per year;Number of 'Declaration FINAL_APPROVED by SUPERVISOR' activities;10131.0;
